cluster_id,menage_id,poids_menage,psu,strate,sous_pop,region,milieu,taille_menage,enfants_moins_5,sexe_chef,age_chef,nb_chambres,source_eau,type_toilette,electricite,radio,television,refrigerateur,velo,moto,voiture,quintile,score_richesse
95,634,989268,95,yaounde,yaounde,yaounde,urban,4,2,female,29,1,piped into dwelling,flush to septic tank,yes,no,yes,no,no,no,no,richest,113947
95,777,989268,95,yaounde,yaounde,yaounde,urban,1,0,male,28,1,tube well or borehole,pit latrine with slab,yes,yes,yes,yes,no,no,no,richest,175507
95,820,989268,95,yaounde,yaounde,yaounde,urban,2,0,male,31,1,tube well or borehole,pit latrine with slab,yes,yes,yes,yes,no,no,no,richest,103329
95,897,989268,95,yaounde,yaounde,yaounde,urban,3,1,male,30,1,tube well or borehole,flush to septic tank,yes,no,yes,no,no,no,no,richer,79169
95,933,989268,95,yaounde,yaounde,yaounde,urban,5,1,male,43,2,tube well or borehole,pit latrine with slab,yes,yes,yes,no,no,no,no,richer,52612
95,1013,989268,95,yaounde,yaounde,yaounde,urban,3,0,female,30,1,piped to yard/plot,pit latrine with slab,yes,yes,yes,no,no,no,no,richer,51379
95,1022,989268,95,yaounde,yaounde,yaounde,urban,2,0,male,28,1,tube well or borehole,pit latrine with slab,yes,yes,yes,no,no,no,no,richest,168757
95,1055,989268,95,yaounde,yaounde,yaounde,urban,2,0,male,don't know,1,piped to yard/plot,pit latrine with slab,no,no,yes,no,no,yes,no,richer,21017
95,1070,989268,95,yaounde,yaounde,yaounde,urban,7,0,male,61,3,piped into dwelling,flush to septic tank,yes,yes,yes,yes,no,no,no,richest,159445
95,1095,989268,95,yaounde,yaounde,yaounde,urban,15,5,male,46,4,protected well,pit latrine with slab,yes,yes,yes,yes,no,yes,yes,richest,208832
95,1149,989268,95,yaounde,yaounde,yaounde,urban,1,0,male,23,1,piped into dwelling,pit latrine with slab,yes,yes,no,no,no,no,no,richer,73968
95,1160,989268,95,yaounde,yaounde,yaounde,urban,4,0,male,22,2,public tap/standpipe,pit latrine with slab,yes,yes,yes,no,no,no,no,richest,94874
95,1165,989268,95,yaounde,yaounde,yaounde,urban,1,0,male,20,1,piped to neighbor,pit latrine with slab,yes,no,yes,no,no,no,no,richer,71434
96,119,1594577,96,far north - urban,far north - urban,far-north,urban,5,2,male,31,1,tube well or borehole,pit latrine with slab,no,no,no,no,yes,no,no,poorest,-113584
96,120,1594577,96,far north - urban,far north - urban,far-north,urban,7,1,male,59,2,tube well or borehole,pit latrine without slab/open pit,no,no,no,no,yes,no,no,poorer,-88599
96,135,1594577,96,far north - urban,far north - urban,far-north,urban,2,0,female,61,1,tube well or borehole,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorer,-96861
96,146,1594577,96,far north - urban,far north - urban,far-north,urban,5,0,female,56,3,tube well or borehole,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorer,-68621
96,155,1594577,96,far north - urban,far north - urban,far-north,urban,4,2,male,32,1,tube well or borehole,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorer,-72907
96,164,1594577,96,far north - urban,far north - urban,far-north,urban,11,1,male,50,2,tube well or borehole,pit latrine without slab/open pit,no,no,no,no,yes,no,no,poorest,-112851
96,302,1594577,96,far north - urban,far north - urban,far-north,urban,1,0,male,28,1,tube well or borehole,pit latrine with slab,no,yes,no,no,yes,no,no,middle,-54297
96,418,1594577,96,far north - urban,far north - urban,far-north,urban,1,0,male,32,1,tube well or borehole,pit latrine with slab,no,no,no,no,no,no,no,middle,-29798
96,450,1594577,96,far north - urban,far north - urban,far-north,urban,2,0,female,don't know,1,tube well or borehole,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorer,-94542
96,475,1594577,96,far north - urban,far north - urban,far-north,urban,13,3,male,47,4,tube well or borehole,pit latrine with slab,no,no,no,no,yes,yes,no,poorer,-91048
96,481,1594577,96,far north - urban,far north - urban,far-north,urban,7,2,female,35,2,tube well or borehole,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorer,-76951
96,551,1594577,96,far north - urban,far north - urban,far-north,urban,5,0,male,66,3,tube well or borehole,pit latrine without slab/open pit,no,yes,no,no,yes,yes,yes,poorer,-83910
96,585,1594577,96,far north - urban,far north - urban,far-north,urban,11,3,male,66,4,tube well or borehole,pit latrine without slab/open pit,no,no,no,no,yes,no,no,poorer,-92457
96,609,1594577,96,far north - urban,far north - urban,far-north,urban,5,3,male,43,2,tube well or borehole,pit latrine with slab,no,no,no,no,yes,no,no,poorer,-68113
96,617,1594577,96,far north - urban,far north - urban,far-north,urban,10,2,male,35,3,tube well or borehole,pit latrine with slab,no,no,no,no,yes,no,no,middle,-29357
96,641,1594577,96,far north - urban,far north - urban,far-north,urban,1,0,female,78,1,tube well or borehole,pit latrine with slab,no,no,no,no,no,no,no,poorer,-86285
96,705,1594577,96,far north - urban,far north - urban,far-north,urban,6,0,female,38,1,tube well or borehole,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorer,-92485
96,767,1594577,96,far north - urban,far north - urban,far-north,urban,3,1,male,25,1,tube well or borehole,pit latrine without slab/open pit,no,no,no,no,no,yes,no,middle,-48470
96,775,1594577,96,far north - urban,far north - urban,far-north,urban,1,0,male,27,1,tube well or borehole,pit latrine without slab/open pit,no,no,no,no,yes,no,no,poorer,-70926
96,843,1594577,96,far north - urban,far north - urban,far-north,urban,10,2,female,56,5,tube well or borehole,pit latrine without slab/open pit,no,no,no,no,no,yes,no,poorer,-97929
96,856,1594577,96,far north - urban,far north - urban,far-north,urban,9,1,male,52,2,tube well or borehole,pit latrine with slab,no,no,no,no,yes,no,no,poorer,-99610
96,881,1594577,96,far north - urban,far north - urban,far-north,urban,4,2,male,55,1,tube well or borehole,pit latrine without slab/open pit,no,no,no,no,no,yes,no,poorer,-79421
96,936,1594577,96,far north - urban,far north - urban,far-north,urban,2,0,female,63,1,tube well or borehole,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorest,-117789
96,959,1594577,96,far north - urban,far north - urban,far-north,urban,2,0,female,52,1,tube well or borehole,pit latrine with slab,no,no,no,no,no,no,no,middle,-50231
96,963,1594577,96,far north - urban,far north - urban,far-north,urban,7,1,female,46,1,tube well or borehole,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorest,-113782
96,1033,1594577,96,far north - urban,far north - urban,far-north,urban,10,3,male,38,3,tube well or borehole,pit latrine without slab/open pit,no,no,no,no,yes,no,no,middle,-52247
96,1052,1594577,96,far north - urban,far north - urban,far-north,urban,19,0,male,76,8,tube well or borehole,pit latrine with slab,no,no,no,no,yes,yes,no,middle,-23287
96,1100,1594577,96,far north - urban,far north - urban,far-north,urban,2,0,male,25,1,tube well or borehole,pit latrine with slab,no,no,no,no,yes,no,no,poorer,-72599
97,47,401035,97,south - rural,south - rural,south,rural,6,1,male,64,4,river/dam/lake/ponds/stream/canal/irrigation channel,ventilated improved pit latrine (vip),yes,yes,yes,no,no,no,no,middle,-39599
97,67,401035,97,south - rural,south - rural,south,rural,10,4,male,67,3,protected spring,pit latrine with slab,yes,no,no,no,no,no,no,middle,-59861
97,70,401035,97,south - rural,south - rural,south,rural,6,0,male,49,3,unprotected spring,pit latrine without slab/open pit,yes,yes,yes,yes,no,no,no,middle,-53384
97,121,401035,97,south - rural,south - rural,south,rural,18,2,female,82,2,unprotected well,pit latrine with slab,yes,no,no,yes,no,no,no,middle,-7746
97,196,401035,97,south - rural,south - rural,south,rural,3,0,male,22,4,protected well,pit latrine without slab/open pit,yes,no,yes,no,no,no,no,middle,-59997
97,237,401035,97,south - rural,south - rural,south,rural,4,0,male,52,6,piped to yard/plot,pit latrine with slab,yes,no,yes,yes,no,yes,no,richer,30942
97,271,401035,97,south - rural,south - rural,south,rural,7,1,male,48,3,public tap/standpipe,pit latrine without slab/open pit,yes,no,yes,no,no,no,no,middle,-60136
97,319,401035,97,south - rural,south - rural,south,rural,10,0,female,48,5,protected spring,pit latrine without slab/open pit,yes,no,yes,yes,no,no,no,middle,-2641
97,420,401035,97,south - rural,south - rural,south,rural,5,1,female,43,4,protected spring,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorer,-100983
97,457,401035,97,south - rural,south - rural,south,rural,10,4,male,35,1,protected well,pit latrine without slab/open pit,yes,no,no,no,no,yes,no,poorer,-69325
97,458,401035,97,south - rural,south - rural,south,rural,7,3,male,43,2,unprotected spring,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorer,-109301
97,507,401035,97,south - rural,south - rural,south,rural,4,1,male,52,1,public tap/standpipe,pit latrine without slab/open pit,yes,no,yes,no,no,no,no,middle,-44160
97,539,401035,97,south - rural,south - rural,south,rural,3,1,male,44,2,unprotected spring,pit latrine without slab/open pit,yes,yes,no,no,no,no,no,middle,-47095
97,565,401035,97,south - rural,south - rural,south,rural,4,1,male,34,1,unprotected spring,pit latrine without slab/open pit,yes,no,yes,no,no,no,no,middle,-49880
97,578,401035,97,south - rural,south - rural,south,rural,13,2,male,49,3,tube well or borehole,pit latrine without slab/open pit,no,no,no,no,no,yes,no,poorer,-90973
97,623,401035,97,south - rural,south - rural,south,rural,10,2,female,80,2,protected spring,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorer,-107191
97,655,401035,97,south - rural,south - rural,south,rural,6,0,female,77,4,unprotected spring,pit latrine without slab/open pit,yes,no,yes,no,no,yes,no,poorer,-69442
97,664,401035,97,south - rural,south - rural,south,rural,4,0,male,26,4,public tap/standpipe,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorer,-84678
