cluster_id,menage_id,ligne,lien_chef,residence,dormi_nuit,sexe,age,niveau_educ,annees_ecole,scolarise,quintile
438,328,2,son/daughter,yes,yes,male,19,secondary,10,attended at some time,poorer
438,328,3,grandchild,yes,yes,male,10,primary,2,attended at some time,poorer
438,328,4,grandchild,no,yes,male,5,primary,1,attended at some time,poorer
438,328,5,grandchild,no,yes,male,3,"no education, preschool",0,attended at some time,poorer
438,328,6,grandchild,no,yes,female,1,"no education, preschool",0,no,poorer
438,411,1,head,yes,yes,male,34,primary,4,no,poorer
438,411,2,brother/sister,yes,yes,male,21,primary,6,no,poorer
438,411,3,other relative,yes,yes,male,20,primary,3,no,poorer
438,411,4,other relative,yes,yes,male,19,primary,6,no,poorer
438,501,1,head,yes,yes,male,42,primary,3,no,poorer
438,501,2,wife or husband,yes,yes,female,37,primary,6,no,poorer
438,501,3,son/daughter,yes,yes,female,3,"no education, preschool",0,no,poorer
438,501,4,son/daughter,yes,yes,female,3,"no education, preschool",0,no,poorer
438,501,5,son/daughter,yes,yes,female,2,"no education, preschool",0,no,poorer
438,520,1,head,yes,yes,male,32,primary,4,no,richer
438,520,2,wife or husband,yes,yes,female,27,secondary,10,no,richer
438,541,1,head,yes,yes,male,34,primary,6,no,middle
438,541,2,wife or husband,yes,yes,female,21,primary,3,no,middle
438,541,3,son/daughter,yes,yes,male,5,"no education, preschool",0,no,middle
438,541,4,son/daughter,yes,yes,female,2,"no education, preschool",0,no,middle
438,568,1,head,yes,yes,female,76,"no education, preschool",0,no,poorer
438,612,1,head,yes,yes,male,53,primary,5,no,poorer
438,612,2,wife or husband,yes,yes,female,50,primary,5,no,poorer
438,612,3,grandchild,yes,yes,male,7,primary,3,attended at some time,poorer
438,708,1,head,yes,yes,male,56,primary,4,no,poorer
438,708,2,not related,yes,yes,female,72,"no education, preschool",0,no,poorer
438,733,1,head,yes,yes,male,34,"no education, preschool",0,no,middle
438,733,2,wife or husband,yes,yes,female,18,primary,6,no,middle
438,733,3,son/daughter,yes,yes,male,1,"no education, preschool",0,no,middle
438,827,1,head,yes,yes,male,23,secondary,11,attended at some time,richer
438,827,2,brother/sister,yes,yes,male,20,primary,5,no,richer
438,827,3,brother/sister,yes,yes,male,21,secondary,9,attended at some time,richer
438,873,1,head,yes,yes,male,75,primary,6,no,middle
438,873,2,wife or husband,yes,yes,female,68,primary,3,no,middle
438,873,3,son/daughter,no,yes,female,27,secondary,13,no,middle
438,873,4,grandchild,no,yes,female,0,"no education, preschool",0,no,middle
438,873,5,son/daughter,yes,yes,male,32,secondary,10,no,middle
438,873,6,son/daughter-in-law,yes,yes,female,29,secondary,10,no,middle
438,873,7,grandchild,yes,yes,female,10,primary,5,attended at some time,middle
438,873,8,grandchild,yes,yes,female,7,primary,2,attended at some time,middle
438,873,9,grandchild,yes,yes,female,5,"no education, preschool",0,attended at some time,middle
438,873,10,grandchild,yes,yes,female,2,"no education, preschool",0,no,middle
438,873,11,grandchild,yes,yes,male,0,"no education, preschool",0,no,middle
438,873,12,other relative,yes,yes,male,19,secondary,11,attended at some time,middle
438,874,1,head,yes,yes,male,68,"no education, preschool",0,no,poorer
438,912,1,head,yes,yes,male,71,secondary,10,no,middle
438,912,2,wife or husband,yes,yes,female,43,primary,4,no,middle
438,912,3,son/daughter,yes,yes,male,16,secondary,10,attended at some time,middle
438,912,4,son/daughter,yes,yes,female,22,secondary,12,attended at some time,middle
438,912,5,son/daughter,yes,yes,female,13,secondary,9,attended at some time,middle
438,912,6,grandchild,yes,yes,female,0,"no education, preschool",0,no,middle
438,1061,1,head,yes,yes,male,50,primary,4,no,middle
438,1061,2,not related,yes,yes,male,18,secondary,9,no,middle
438,1114,1,head,yes,yes,female,67,"no education, preschool",0,no,poorer
438,1114,2,son/daughter,yes,yes,female,33,secondary,9,no,poorer
438,1114,3,other relative,no,yes,female,51,primary,5,no,poorer
438,1114,4,grandchild,yes,yes,male,5,"no education, preschool",0,no,poorer
438,1114,5,grandchild,yes,yes,male,4,"no education, preschool",0,no,poorer
438,1114,6,grandchild,yes,yes,female,2,"no education, preschool",0,no,poorer
438,1114,7,other relative,no,yes,male,53,primary,6,no,poorer
438,1119,1,head,yes,yes,male,85,"no education, preschool",0,no,middle
438,1119,2,wife or husband,yes,yes,female,69,primary,3,no,middle
438,1119,3,son/daughter,yes,yes,male,48,primary,6,no,middle
438,1151,1,head,yes,yes,male,29,primary,5,no,middle
438,1151,2,parent,no,yes,male,62,primary,2,no,middle
438,1151,3,other relative,no,yes,female,21,primary,1,no,middle
438,1151,4,other relative,no,yes,male,5,"no education, preschool",0,no,middle
438,1151,5,other relative,no,yes,female,2,"no education, preschool",0,no,middle
439,20,1,head,yes,yes,male,37,secondary,12,no,richest
439,20,2,wife or husband,yes,yes,female,27,"no education, preschool",0,no,richest
439,20,3,son/daughter,yes,yes,female,10,primary,5,attended at some time,richest
439,20,4,son/daughter,yes,yes,female,8,primary,2,attended at some time,richest
439,20,5,son/daughter,yes,yes,male,6,"no education, preschool",0,attended at some time,richest
439,20,6,son/daughter,yes,yes,female,4,"no education, preschool",0,no,richest
439,20,7,son/daughter,yes,yes,female,4,"no education, preschool",0,no,richest
439,20,8,son/daughter,yes,yes,male,2,"no education, preschool",0,no,richest
439,20,9,son/daughter,yes,yes,female,0,"no education, preschool",0,no,richest
439,44,1,head,yes,yes,male,48,higher,16,no,richest
439,226,1,head,yes,yes,male,31,primary,5,no,richer
439,226,2,wife or husband,yes,yes,female,23,secondary,7,no,richer
439,281,1,head,yes,yes,male,47,"no education, preschool",0,no,richer
439,389,1,head,yes,yes,female,33,"no education, preschool",0,no,richer
439,389,2,son/daughter,yes,yes,female,15,secondary,8,attended at some time,richer
439,389,3,son/daughter,yes,yes,female,12,primary,5,attended at some time,richer
439,389,4,son/daughter,yes,yes,male,9,primary,3,attended at some time,richer
439,389,5,son/daughter,yes,yes,male,4,"no education, preschool",0,no,richer
439,425,1,head,yes,no,male,36,"no education, preschool",0,no,richer
439,425,2,wife or husband,yes,yes,female,28,primary,6,no,richer
439,425,3,son/daughter,yes,yes,female,13,primary,5,attended at some time,richer
439,425,4,son/daughter,yes,yes,male,10,primary,3,attended at some time,richer
439,425,5,son/daughter,yes,yes,male,9,"no education, preschool",0,attended at some time,richer
439,425,6,son/daughter,yes,yes,male,8,primary,1,attended at some time,richer
439,425,7,son/daughter,yes,yes,male,5,"no education, preschool",0,no,richer
439,425,8,son/daughter,yes,yes,male,3,"no education, preschool",0,no,richer
439,425,9,son/daughter,yes,yes,male,0,"no education, preschool",0,no,richer
439,425,10,other relative,yes,yes,female,10,primary,4,attended at some time,richer
439,471,1,head,yes,yes,male,37,higher,17,no,richer
439,471,2,not related,yes,yes,male,25,higher,17,no,richer
439,475,1,head,yes,yes,male,54,higher,16,no,richest
439,475,2,wife or husband,yes,yes,female,28,secondary,13,no,richest
439,475,3,other relative,yes,yes,male,26,higher,17,no,richest
439,475,4,other relative,yes,yes,male,19,secondary,11,attended at some time,richest
439,475,5,other relative,yes,yes,female,14,primary,6,attended at some time,richest
439,475,6,son/daughter,yes,yes,male,5,primary,1,attended at some time,richest
439,475,7,son/daughter,yes,yes,female,4,"no education, preschool",0,no,richest
439,475,8,son/daughter,yes,yes,male,1,"no education, preschool",0,no,richest
439,607,1,head,yes,yes,male,41,"no education, preschool",0,no,poorer
439,607,2,wife or husband,yes,yes,female,36,"no education, preschool",0,no,poorer
439,607,3,son/daughter,yes,yes,male,17,"no education, preschool",0,no,poorer
439,607,4,son/daughter,yes,yes,female,15,primary,5,attended at some time,poorer
439,607,5,son/daughter,yes,yes,female,13,"no education, preschool",0,no,poorer
439,607,6,son/daughter,yes,yes,female,11,primary,4,attended at some time,poorer
439,607,7,son/daughter,yes,yes,male,9,primary,4,attended at some time,poorer
439,607,8,son/daughter,yes,yes,male,6,"no education, preschool",0,no,poorer
439,607,9,son/daughter,yes,yes,male,1,"no education, preschool",0,no,poorer
439,611,1,head,yes,yes,male,34,primary,5,no,richer
439,611,2,wife or husband,yes,yes,female,28,"no education, preschool",0,no,richer
439,611,3,son/daughter,yes,yes,male,10,primary,5,attended at some time,richer
439,611,4,son/daughter,yes,yes,female,8,primary,1,attended at some time,richer
439,611,5,son/daughter,yes,yes,female,3,"no education, preschool",0,no,richer
439,624,1,head,yes,yes,female,60,"no education, preschool",0,no,middle
439,624,2,other relative,yes,yes,female,53,"no education, preschool",0,no,middle
439,624,3,son/daughter,yes,yes,female,29,primary,2,no,middle
439,624,4,grandchild,yes,yes,female,20,primary,2,no,middle
439,624,5,grandchild,yes,yes,female,7,primary,2,attended at some time,middle
439,624,6,grandchild,yes,yes,female,5,"no education, preschool",0,no,middle
439,651,1,head,yes,yes,male,35,"no education, preschool",0,no,middle
439,651,2,wife or husband,yes,yes,female,25,"no education, preschool",0,no,middle
439,651,3,son/daughter,yes,yes,male,10,primary,2,attended at some time,middle
439,651,4,son/daughter,yes,yes,male,6,"no education, preschool",0,no,middle
439,673,1,head,yes,yes,male,37,higher,17,no,richest
439,673,2,wife or husband,yes,yes,female,21,higher,14,attended at some time,richest
439,673,3,son/daughter,yes,yes,male,5,"no education, preschool",0,attended at some time,richest
439,673,4,son/daughter,yes,yes,female,1,"no education, preschool",0,no,richest
439,673,5,son/daughter,yes,yes,female,0,"no education, preschool",0,no,richest
439,702,1,head,yes,yes,male,52,primary,4,no,richer
439,702,2,wife or husband,yes,yes,female,42,"no education, preschool",0,no,richer
439,702,3,son/daughter,yes,yes,female,21,secondary,9,no,richer
439,702,4,son/daughter,yes,yes,female,19,secondary,10,attended at some time,richer
439,702,5,son/daughter,yes,yes,male,17,secondary,9,attended at some time,richer
439,702,6,son/daughter,yes,yes,male,14,secondary,7,attended at some time,richer
439,702,7,son/daughter,yes,yes,female,13,secondary,6,attended at some time,richer
439,702,8,son/daughter,yes,yes,female,11,primary,4,attended at some time,richer
439,702,9,son/daughter,yes,yes,male,9,primary,3,attended at some time,richer
439,702,10,son/daughter,yes,yes,male,7,primary,0,attended at some time,richer
439,702,11,son/daughter,yes,yes,female,4,"no education, preschool",0,no,richer
439,715,1,head,yes,yes,male,21,secondary,7,no,middle
439,715,2,other relative,no,yes,male,35,"no education, preschool",0,no,middle
439,796,1,head,yes,yes,male,28,secondary,9,no,middle
439,796,2,wife or husband,yes,yes,female,20,secondary,7,no,middle
439,796,3,son/daughter,yes,yes,male,2,"no education, preschool",0,no,middle
439,813,1,head,yes,yes,male,52,secondary,10,no,richer
439,813,2,wife or husband,yes,yes,female,31,primary,2,no,richer
439,813,3,son/daughter,yes,yes,female,8,primary,3,attended at some time,richer
439,813,4,son/daughter,yes,yes,female,5,"no education, preschool",0,no,richer
439,813,5,son/daughter,yes,yes,female,0,"no education, preschool",0,no,richer
439,813,6,son/daughter,yes,yes,male,26,primary,5,no,richer
439,813,7,son/daughter,yes,yes,male,18,"no education, preschool",0,no,richer
439,813,8,son/daughter,yes,yes,female,14,primary,6,attended at some time,richer
439,813,9,son/daughter,yes,yes,male,11,primary,4,attended at some time,richer
439,813,10,other relative,yes,yes,male,17,secondary,10,attended at some time,richer
439,813,11,not related,yes,yes,female,11,primary,5,attended at some time,richer
439,820,1,head,yes,yes,male,28,"no education, preschool",0,no,middle
439,888,1,head,yes,yes,male,38,higher,16,no,richest
439,888,2,wife or husband,yes,yes,female,27,secondary,10,no,richest
439,948,1,head,yes,yes,male,51,"no education, preschool",0,no,poorer
439,948,2,wife or husband,yes,yes,female,38,"no education, preschool",0,no,poorer
439,948,3,son/daughter,yes,yes,male,13,"no education, preschool",0,no,poorer
439,948,4,son/daughter,yes,yes,male,10,"no education, preschool",0,no,poorer
439,948,5,son/daughter,yes,yes,male,8,"no education, preschool",0,no,poorer
439,948,6,son/daughter,yes,yes,female,6,"no education, preschool",0,no,poorer
439,948,7,son/daughter,yes,yes,male,4,"no education, preschool",0,no,poorer
439,948,8,son/daughter,yes,yes,male,1,"no education, preschool",0,no,poorer
439,995,1,head,yes,yes,female,61,"no education, preschool",0,no,richer
439,995,2,son/daughter,yes,yes,female,40,"no education, preschool",0,no,richer
439,995,3,son/daughter,yes,yes,male,35,primary,5,no,richer
439,995,4,son/daughter,yes,yes,male,22,primary,4,no,richer
439,995,5,grandchild,yes,yes,male,18,primary,3,no,richer
439,995,6,grandchild,yes,yes,female,13,primary,5,no,richer
439,995,7,grandchild,yes,yes,male,12,primary,6,attended at some time,richer
439,995,8,grandchild,yes,yes,female,8,primary,3,attended at some time,richer
439,995,9,grandchild,yes,yes,female,12,primary,4,attended at some time,richer
439,995,10,grandchild,yes,yes,male,7,"no education, preschool",0,no,richer
439,995,11,son/daughter-in-law,yes,yes,female,21,primary,2,attended at some time,richer
439,1003,1,head,yes,yes,male,34,primary,6,no,richer
439,1003,2,wife or husband,yes,yes,female,26,primary,6,no,richer
439,1003,3,son/daughter,yes,no,male,6,"no education, preschool",0,no,richer
439,1003,4,son/daughter,yes,yes,male,1,"no education, preschool",0,no,richer
439,1071,1,head,yes,yes,male,53,primary,3,no,middle
439,1071,2,wife or husband,yes,yes,female,42,primary,3,no,middle
439,1071,3,son/daughter,yes,yes,male,13,primary,4,attended at some time,middle
439,1071,4,son/daughter,yes,yes,male,10,primary,1,attended at some time,middle
439,1071,5,son/daughter,yes,yes,female,8,primary,2,attended at some time,middle
439,1071,6,son/daughter,yes,yes,female,6,"no education, preschool",0,no,middle
439,1071,7,son/daughter,yes,yes,male,3,"no education, preschool",0,no,middle
439,1082,1,head,yes,yes,male,55,"no education, preschool",0,no,richest
439,1082,2,wife or husband,yes,yes,female,50,"no education, preschool",0,no,richest
439,1082,3,son/daughter,yes,yes,female,30,secondary,13,no,richest
439,1082,4,son/daughter,yes,yes,male,28,higher,17,no,richest
439,1082,5,son/daughter,yes,yes,male,26,secondary,11,no,richest
439,1082,6,son/daughter,yes,yes,female,23,higher,16,no,richest
439,1082,7,son/daughter,yes,yes,male,19,secondary,10,attended at some time,richest
439,1082,8,son/daughter,yes,yes,female,14,secondary,9,attended at some time,richest
439,1082,9,son/daughter,yes,yes,female,12,secondary,8,attended at some time,richest
439,1082,10,adopted/foster child,yes,yes,female,13,primary,5,attended at some time,richest
439,1082,11,grandchild,yes,yes,male,6,primary,1,attended at some time,richest
439,1082,12,grandchild,yes,yes,male,0,"no education, preschool",0,no,richest
439,1082,13,grandchild,yes,yes,male,1,"no education, preschool",0,no,richest
439,1095,1,head,yes,yes,male,43,primary,6,no,richer
439,1095,2,wife or husband,yes,yes,female,30,primary,5,no,richer
439,1095,3,son/daughter,yes,yes,male,13,primary,6,attended at some time,richer
439,1095,4,son/daughter,yes,yes,male,12,primary,3,attended at some time,richer
439,1095,5,son/daughter,yes,yes,female,9,primary,3,attended at some time,richer
439,1095,6,son/daughter,yes,yes,male,5,"no education, preschool",0,no,richer
439,1095,7,son/daughter,yes,yes,male,3,"no education, preschool",0,no,richer
439,1095,8,son/daughter,yes,yes,male,5,"no education, preschool",0,no,richer
439,1095,9,son/daughter,yes,yes,male,3,"no education, preschool",0,no,richer
439,1159,1,head,yes,yes,male,19,secondary,9,attended at some time,middle
439,1188,1,head,yes,yes,male,32,primary,4,no,richer
439,1188,2,wife or husband,yes,yes,female,25,primary,6,no,richer
439,1188,3,son/daughter,yes,yes,female,4,"no education, preschool",0,attended at some time,richer
