NAME_1,date,annee,mois,t2m_c
Nord,1976-04-01,1976,4,29.641
Nord,1976-05-01,1976,5,27.436
Nord,1976-06-01,1976,6,25.434
Nord,1976-07-01,1976,7,24.302
Nord,1976-08-01,1976,8,23.949
Nord,1976-09-01,1976,9,24.548
Nord,1976-10-01,1976,10,25.242
Nord,1976-11-01,1976,11,24.917
Nord,1976-12-01,1976,12,24.988
Nord,1977-01-01,1977,1,25.175
Nord,1977-02-01,1977,2,26.426
Nord,1977-03-01,1977,3,28.668
Nord,1977-04-01,1977,4,31.59
Nord,1977-05-01,1977,5,28.71
Nord,1977-06-01,1977,6,26.331
Nord,1977-07-01,1977,7,24.899
Nord,1977-08-01,1977,8,24.239
Nord,1977-09-01,1977,9,24.852
Nord,1977-10-01,1977,10,25.396
Nord,1977-11-01,1977,11,25.657
Nord,1977-12-01,1977,12,24.144
Nord,1978-01-01,1978,1,24.557
Nord,1978-02-01,1978,2,28.209
Nord,1978-03-01,1978,3,30.592
Nord,1978-04-01,1978,4,28.591
Nord,1978-05-01,1978,5,27.349
Nord,1978-06-01,1978,6,25.749
Nord,1978-07-01,1978,7,24.218
Nord,1978-08-01,1978,8,24.302
Nord,1978-09-01,1978,9,24.307
Nord,1978-10-01,1978,10,25.597
Nord,1978-11-01,1978,11,24.955
Nord,1978-12-01,1978,12,24.763
Nord,1979-01-01,1979,1,25.223
Nord,1979-02-01,1979,2,27.504
Nord,1979-03-01,1979,3,30.454
Nord,1979-04-01,1979,4,29.814
Nord,1979-05-01,1979,5,27.399
Nord,1979-06-01,1979,6,25.53
Nord,1979-07-01,1979,7,24.679
Nord,1979-08-01,1979,8,24.571
Nord,1979-09-01,1979,9,24.576
Nord,1979-10-01,1979,10,25.878
Nord,1979-11-01,1979,11,26.723
Nord,1979-12-01,1979,12,23.959
Nord,1980-01-01,1980,1,26.141
Nord,1980-02-01,1980,2,27.982
Nord,1980-03-01,1980,3,29.85
Nord,1980-04-01,1980,4,30.652
Nord,1980-05-01,1980,5,27.581
Nord,1980-06-01,1980,6,26.226
Nord,1980-07-01,1980,7,24.379
Nord,1980-08-01,1980,8,24.042
Nord,1980-09-01,1980,9,24.832
Nord,1980-10-01,1980,10,25.343
Nord,1980-11-01,1980,11,25.416
Nord,1980-12-01,1980,12,23.685
Nord,1981-01-01,1981,1,23.669
Nord,1981-02-01,1981,2,26.708
Nord,1981-03-01,1981,3,29.902
Nord,1981-04-01,1981,4,30.21
Nord,1981-05-01,1981,5,27.031
Nord,1981-06-01,1981,6,26.274
Nord,1981-07-01,1981,7,23.944
Nord,1981-08-01,1981,8,23.949
Nord,1981-09-01,1981,9,24.334
Nord,1981-10-01,1981,10,25.825
Nord,1981-11-01,1981,11,24.73
Nord,1981-12-01,1981,12,25.327
Nord,1982-01-01,1982,1,25.792
Nord,1982-02-01,1982,2,26.574
Nord,1982-03-01,1982,3,29.676
Nord,1982-04-01,1982,4,30.261
Nord,1982-05-01,1982,5,27.733
Nord,1982-06-01,1982,6,26.226
Nord,1982-07-01,1982,7,24.445
Nord,1982-08-01,1982,8,23.977
Nord,1982-09-01,1982,9,24.543
Nord,1982-10-01,1982,10,25.004
Nord,1982-11-01,1982,11,24.358
Nord,1982-12-01,1982,12,24.581
Nord,1983-01-01,1983,1,21.076
Nord,1983-02-01,1983,2,27.055
Nord,1983-03-01,1983,3,28.231
Nord,1983-04-01,1983,4,31.94
Nord,1983-05-01,1983,5,29.633
Nord,1983-06-01,1983,6,26.707
Nord,1983-07-01,1983,7,25.165
Nord,1983-08-01,1983,8,24.748
Nord,1983-09-01,1983,9,24.832
Nord,1983-10-01,1983,10,26.221
Nord,1983-11-01,1983,11,26.29
Nord,1983-12-01,1983,12,25.92
Nord,1984-01-01,1984,1,23.908
Nord,1984-02-01,1984,2,27.341
Nord,1984-03-01,1984,3,30.105
Nord,1984-04-01,1984,4,29.758
Nord,1984-05-01,1984,5,27.279
Nord,1984-06-01,1984,6,26.319
Nord,1984-07-01,1984,7,24.583
Nord,1984-08-01,1984,8,24.909
Nord,1984-09-01,1984,9,24.349
Nord,1984-10-01,1984,10,25.932
Nord,1984-11-01,1984,11,26.329
Nord,1984-12-01,1984,12,24.378
Nord,1985-01-01,1985,1,27.068
Nord,1985-02-01,1985,2,25.494
Nord,1985-03-01,1985,3,29.577
Nord,1985-04-01,1985,4,29.294
Nord,1985-05-01,1985,5,27.874
Nord,1985-06-01,1985,6,25.725
Nord,1985-07-01,1985,7,23.975
Nord,1985-08-01,1985,8,23.771
Nord,1985-09-01,1985,9,23.929
Nord,1985-10-01,1985,10,25.287
Nord,1985-11-01,1985,11,26.603
Nord,1985-12-01,1985,12,25.091
Nord,1986-01-01,1986,1,25.302
Nord,1986-02-01,1986,2,28.751
Nord,1986-03-01,1986,3,29.929
Nord,1986-04-01,1986,4,30.86
Nord,1986-05-01,1986,5,28.823
Nord,1986-06-01,1986,6,26.501
Nord,1986-07-01,1986,7,24.231
Nord,1986-08-01,1986,8,24.428
Nord,1986-09-01,1986,9,24.367
Nord,1986-10-01,1986,10,25.735
Nord,1986-11-01,1986,11,26.287
Nord,1986-12-01,1986,12,23.724
Nord,1987-01-01,1987,1,25.043
Nord,1987-02-01,1987,2,27.961
Nord,1987-03-01,1987,3,29.955
Nord,1987-04-01,1987,4,31.004
Nord,1987-05-01,1987,5,30.161
Nord,1987-06-01,1987,6,26.509
Nord,1987-07-01,1987,7,26.064
Nord,1987-08-01,1987,8,24.623
Nord,1987-09-01,1987,9,25.294
Nord,1987-10-01,1987,10,26.222
Nord,1987-11-01,1987,11,27.525
Nord,1987-12-01,1987,12,26.227
Nord,1988-01-01,1988,1,25.392
Nord,1988-02-01,1988,2,27.695
Nord,1988-03-01,1988,3,30.759
Nord,1988-04-01,1988,4,30.765
Nord,1988-05-01,1988,5,28.33
Nord,1988-06-01,1988,6,26.065
Nord,1988-07-01,1988,7,24.401
Nord,1988-08-01,1988,8,24.002
Nord,1988-09-01,1988,9,24.137
Nord,1988-10-01,1988,10,25.793
Nord,1988-11-01,1988,11,26.18
Nord,1988-12-01,1988,12,25.226
Nord,1989-01-01,1989,1,22.142
Nord,1989-02-01,1989,2,24.201
Nord,1989-03-01,1989,3,29.076
Nord,1989-04-01,1989,4,30.442
Nord,1989-05-01,1989,5,27.15
Nord,1989-06-01,1989,6,26.15
Nord,1989-07-01,1989,7,24.599
Nord,1989-08-01,1989,8,23.997
Nord,1989-09-01,1989,9,24.766
Nord,1989-10-01,1989,10,25.536
Nord,1989-11-01,1989,11,26.608
Nord,1989-12-01,1989,12,24.832
Nord,1990-01-01,1990,1,26.36
Nord,1990-02-01,1990,2,26.042
Nord,1990-03-01,1990,3,28.358
Nord,1990-04-01,1990,4,30.914
Nord,1990-05-01,1990,5,27.868
Nord,1990-06-01,1990,6,26.957
Nord,1990-07-01,1990,7,24.818
Nord,1990-08-01,1990,8,24.774
Nord,1990-09-01,1990,9,25.059
Nord,1990-10-01,1990,10,26.479
Nord,1990-11-01,1990,11,28.221
Nord,1990-12-01,1990,12,27.953
Nord,1991-01-01,1991,1,26.117
Nord,1991-02-01,1991,2,29.367
Nord,1991-03-01,1991,3,30.915
Nord,1991-04-01,1991,4,30.03
Nord,1991-05-01,1991,5,26.845
Nord,1991-06-01,1991,6,26.945
Nord,1991-07-01,1991,7,24.83
Nord,1991-08-01,1991,8,24.209
Nord,1991-09-01,1991,9,25.572
Nord,1991-10-01,1991,10,25.658
Nord,1991-11-01,1991,11,27.262
Nord,1991-12-01,1991,12,25.1
Nord,1992-01-01,1992,1,24.296
Nord,1992-02-01,1992,2,25.655
Nord,1992-03-01,1992,3,29.824
Nord,1992-04-01,1992,4,29.643
Nord,1992-05-01,1992,5,27.623
Nord,1992-06-01,1992,6,25.917
Nord,1992-07-01,1992,7,24.451
Nord,1992-08-01,1992,8,23.989
Nord,1992-09-01,1992,9,24.381
Nord,1992-10-01,1992,10,25.848
Nord,1992-11-01,1992,11,25.368
Nord,1992-12-01,1992,12,24.37
Nord,1993-01-01,1993,1,23.382
Nord,1993-02-01,1993,2,26.19
Nord,1993-03-01,1993,3,29.787
Nord,1993-04-01,1993,4,30.462
Nord,1993-05-01,1993,5,28.209
Nord,1993-06-01,1993,6,26.436
Nord,1993-07-01,1993,7,25.007
Nord,1993-08-01,1993,8,24.673
Nord,1993-09-01,1993,9,24.907
Nord,1993-10-01,1993,10,26.564
Nord,1993-11-01,1993,11,28.036
Nord,1993-12-01,1993,12,26.112
Nord,1994-01-01,1994,1,25.844
Nord,1994-02-01,1994,2,27.092
Nord,1994-03-01,1994,3,30.892
Nord,1994-04-01,1994,4,30.154
Nord,1994-05-01,1994,5,28.147
Nord,1994-06-01,1994,6,26.276
Nord,1994-07-01,1994,7,24.914
Nord,1994-08-01,1994,8,24.085
Nord,1994-09-01,1994,9,24.836
Nord,1994-10-01,1994,10,25.701
Nord,1994-11-01,1994,11,25.632
Nord,1994-12-01,1994,12,23.717
Nord,1995-01-01,1995,1,24.489
Nord,1995-02-01,1995,2,26.195
Nord,1995-03-01,1995,3,30.662
Nord,1995-04-01,1995,4,30.959
Nord,1995-05-01,1995,5,28.509
Nord,1995-06-01,1995,6,26.623
Nord,1995-07-01,1995,7,24.844
Nord,1995-08-01,1995,8,24.553
Nord,1995-09-01,1995,9,25.06
Nord,1995-10-01,1995,10,25.694
Nord,1995-11-01,1995,11,25.561
Nord,1995-12-01,1995,12,25.169
Nord,1996-01-01,1996,1,25.86
Nord,1996-02-01,1996,2,28.541
Nord,1996-03-01,1996,3,30.947
Nord,1996-04-01,1996,4,30.364
Nord,1996-05-01,1996,5,27.714
Nord,1996-06-01,1996,6,25.71
Nord,1996-07-01,1996,7,24.857
Nord,1996-08-01,1996,8,24.279
Nord,1996-09-01,1996,9,24.695
Nord,1996-10-01,1996,10,25.509
Nord,1996-11-01,1996,11,24.835
Nord,1996-12-01,1996,12,25.463
Nord,1997-01-01,1997,1,25.897
Nord,1997-02-01,1997,2,24.895
Nord,1997-03-01,1997,3,29.895
Nord,1997-04-01,1997,4,28.944
Nord,1997-05-01,1997,5,27.179
Nord,1997-06-01,1997,6,25.863
Nord,1997-07-01,1997,7,25.167
Nord,1997-08-01,1997,8,24.941
Nord,1997-09-01,1997,9,25.528
Nord,1997-10-01,1997,10,26.393
Nord,1997-11-01,1997,11,26.635
Nord,1997-12-01,1997,12,25.11
Nord,1998-01-01,1998,1,25.169
Nord,1998-02-01,1998,2,28.108
Nord,1998-03-01,1998,3,29.559
Nord,1998-04-01,1998,4,32.148
Nord,1998-05-01,1998,5,29.756
Nord,1998-06-01,1998,6,27.198
Nord,1998-07-01,1998,7,25.258
Nord,1998-08-01,1998,8,24.579
Nord,1998-09-01,1998,9,24.824
Nord,1998-10-01,1998,10,25.981
Nord,1998-11-01,1998,11,26.985
Nord,1998-12-01,1998,12,25.787
Nord,1999-01-01,1999,1,25.806
Nord,1999-02-01,1999,2,29.301
Nord,1999-03-01,1999,3,31.199
Nord,1999-04-01,1999,4,31.062
Nord,1999-05-01,1999,5,28.035
Nord,1999-06-01,1999,6,26.477
Nord,1999-07-01,1999,7,24.423
Nord,1999-08-01,1999,8,24.087
Nord,1999-09-01,1999,9,24.076
Nord,1999-10-01,1999,10,24.772
Nord,1999-11-01,1999,11,26.248
Nord,1999-12-01,1999,12,24.563
Nord,2000-01-01,2000,1,25.912
Nord,2000-02-01,2000,2,24.757
Nord,2000-03-01,2000,3,28.744
Nord,2000-04-01,2000,4,30.815
Nord,2000-05-01,2000,5,29.032
Nord,2000-06-01,2000,6,25.975
Nord,2000-07-01,2000,7,24.431
Nord,2000-08-01,2000,8,24.058
Nord,2000-09-01,2000,9,24.811
Nord,2000-10-01,2000,10,25.954
Nord,2000-11-01,2000,11,26.55
Nord,2000-12-01,2000,12,24.084
Nord,2001-01-01,2001,1,23.833
Nord,2001-02-01,2001,2,26.007
Nord,2001-03-01,2001,3,30.365
Nord,2001-04-01,2001,4,30.431
Nord,2001-05-01,2001,5,28.759
Nord,2001-06-01,2001,6,26.27
Nord,2001-07-01,2001,7,24.945
Nord,2001-08-01,2001,8,24.105
Nord,2001-09-01,2001,9,24.52
Nord,2001-10-01,2001,10,25.778
Nord,2001-11-01,2001,11,26.753
Nord,2001-12-01,2001,12,25.817
Nord,2002-01-01,2002,1,23.1
Nord,2002-02-01,2002,2,26.852
Nord,2002-03-01,2002,3,31.016
Nord,2002-04-01,2002,4,31.032
Nord,2002-05-01,2002,5,29.985
Nord,2002-06-01,2002,6,26.641
Nord,2002-07-01,2002,7,25.696
Nord,2002-08-01,2002,8,24.654
Nord,2002-09-01,2002,9,25.032
Nord,2002-10-01,2002,10,25.679
Nord,2002-11-01,2002,11,26.222
Nord,2002-12-01,2002,12,25.136
Nord,2003-01-01,2003,1,25.749
Nord,2003-02-01,2003,2,28.615
Nord,2003-03-01,2003,3,30.438
Nord,2003-04-01,2003,4,30.449
Nord,2003-05-01,2003,5,29.484
Nord,2003-06-01,2003,6,25.976
Nord,2003-07-01,2003,7,24.965
Nord,2003-08-01,2003,8,24.509
Nord,2003-09-01,2003,9,24.701
Nord,2003-10-01,2003,10,25.882
Nord,2003-11-01,2003,11,26.658
Nord,2003-12-01,2003,12,25.513
Nord,2004-01-01,2004,1,26.218
Nord,2004-02-01,2004,2,26.937
Nord,2004-03-01,2004,3,29.735
Nord,2004-04-01,2004,4,30.763
Nord,2004-05-01,2004,5,28.138
Nord,2004-06-01,2004,6,25.561
Nord,2004-07-01,2004,7,24.647
Nord,2004-08-01,2004,8,24.624
Nord,2004-09-01,2004,9,25.053
Nord,2004-10-01,2004,10,26.572
Nord,2004-11-01,2004,11,27.586
Nord,2004-12-01,2004,12,26.468
Nord,2005-01-01,2005,1,24.863
Nord,2005-02-01,2005,2,30.805
Nord,2005-03-01,2005,3,32.08
Nord,2005-04-01,2005,4,31.564
Nord,2005-05-01,2005,5,28.76
Nord,2005-06-01,2005,6,26.701
Nord,2005-07-01,2005,7,24.993
Nord,2005-08-01,2005,8,24.431
Nord,2005-09-01,2005,9,25.167
Nord,2005-10-01,2005,10,26.154
Nord,2005-11-01,2005,11,27.137
Nord,2005-12-01,2005,12,26.939
Nord,2006-01-01,2006,1,28.105
Nord,2006-02-01,2006,2,30.184
Nord,2006-03-01,2006,3,31.193
Nord,2006-04-01,2006,4,31.502
Nord,2006-05-01,2006,5,28.145
Nord,2006-06-01,2006,6,27.162
Nord,2006-07-01,2006,7,25.521
Nord,2006-08-01,2006,8,24.507
Nord,2006-09-01,2006,9,24.919
Nord,2006-10-01,2006,10,26.653
Nord,2006-11-01,2006,11,26.168
Nord,2006-12-01,2006,12,24.289
Nord,2007-01-01,2007,1,23.931
Nord,2007-02-01,2007,2,28.402
Nord,2007-03-01,2007,3,30.776
Nord,2007-04-01,2007,4,31.453
Nord,2007-05-01,2007,5,28.68
Nord,2007-06-01,2007,6,26.584
Nord,2007-07-01,2007,7,25.47
Nord,2007-08-01,2007,8,24.127
Nord,2007-09-01,2007,9,24.95
Nord,2007-10-01,2007,10,26.159
Nord,2007-11-01,2007,11,27.219
Nord,2007-12-01,2007,12,25.687
Nord,2008-01-01,2008,1,24.446
Nord,2008-02-01,2008,2,25.841
Nord,2008-03-01,2008,3,31.432
Nord,2008-04-01,2008,4,29.967
Nord,2008-05-01,2008,5,28.374
Nord,2008-06-01,2008,6,26.225
Nord,2008-07-01,2008,7,25.022
Nord,2008-08-01,2008,8,24.286
Nord,2008-09-01,2008,9,25.067
Nord,2008-10-01,2008,10,26.329
Nord,2008-11-01,2008,11,26.515
Nord,2008-12-01,2008,12,26.262
Nord,2009-01-01,2009,1,27.136
Nord,2009-02-01,2009,2,29.067
Nord,2009-03-01,2009,3,31.152
Nord,2009-04-01,2009,4,30.058
Nord,2009-05-01,2009,5,28.599
Nord,2009-06-01,2009,6,26.845
Nord,2009-07-01,2009,7,25.606
Nord,2009-08-01,2009,8,24.998
Nord,2009-09-01,2009,9,25.536
Nord,2009-10-01,2009,10,25.985
Nord,2009-11-01,2009,11,26.291
Nord,2009-12-01,2009,12,25.933
Nord,2010-01-01,2010,1,26.559
Nord,2010-02-01,2010,2,29.721
Nord,2010-03-01,2010,3,31.173
Nord,2010-04-01,2010,4,32.749
Nord,2010-05-01,2010,5,29.444
Nord,2010-06-01,2010,6,26.899
Nord,2010-07-01,2010,7,25.212
Nord,2010-08-01,2010,8,24.86
Nord,2010-09-01,2010,9,24.915
Nord,2010-10-01,2010,10,26.102
Nord,2010-11-01,2010,11,27.304
Nord,2010-12-01,2010,12,25.078
Nord,2011-01-01,2011,1,24.117
Nord,2011-02-01,2011,2,29.643
Nord,2011-03-01,2011,3,31.113
Nord,2011-04-01,2011,4,31.553
Nord,2011-05-01,2011,5,29.167
Nord,2011-06-01,2011,6,27.207
Nord,2011-07-01,2011,7,25.61
Nord,2011-08-01,2011,8,24.68
Nord,2011-09-01,2011,9,24.926
Nord,2011-10-01,2011,10,25.999
Nord,2011-11-01,2011,11,26.006
Nord,2011-12-01,2011,12,24.301
Nord,2012-01-01,2012,1,24.679
Nord,2012-02-01,2012,2,28.817
Nord,2012-03-01,2012,3,30.023
Nord,2012-04-01,2012,4,31.181
Nord,2012-05-01,2012,5,28.204
Nord,2012-06-01,2012,6,26.016
Nord,2012-07-01,2012,7,24.584
Nord,2012-08-01,2012,8,24.241
Nord,2012-09-01,2012,9,24.593
Nord,2012-10-01,2012,10,26.023
Nord,2012-11-01,2012,11,26.92
Nord,2012-12-01,2012,12,25.239
Nord,2013-01-01,2013,1,26.236
Nord,2013-02-01,2013,2,28.552
Nord,2013-03-01,2013,3,31.741
Nord,2013-04-01,2013,4,30.978
Nord,2013-05-01,2013,5,28.778
Nord,2013-06-01,2013,6,26.865
Nord,2013-07-01,2013,7,24.813
Nord,2013-08-01,2013,8,24.395
Nord,2013-09-01,2013,9,25.061
Nord,2013-10-01,2013,10,26.232
Nord,2013-11-01,2013,11,27.602
Nord,2013-12-01,2013,12,26.014
Nord,2014-01-01,2014,1,25.82
Nord,2014-02-01,2014,2,27.706
Nord,2014-03-01,2014,3,30.79
Nord,2014-04-01,2014,4,30.083
Nord,2014-05-01,2014,5,28.116
Nord,2014-06-01,2014,6,26.896
Nord,2014-07-01,2014,7,25.661
Nord,2014-08-01,2014,8,24.442
Nord,2014-09-01,2014,9,24.755
Nord,2014-10-01,2014,10,26.307
Nord,2014-11-01,2014,11,27.426
Nord,2014-12-01,2014,12,25.189
Nord,2015-01-01,2015,1,23.831
Nord,2015-02-01,2015,2,29.194
Nord,2015-03-01,2015,3,31.226
Nord,2015-04-01,2015,4,31.555
Nord,2015-05-01,2015,5,30.351
Nord,2015-06-01,2015,6,27.468
Nord,2015-07-01,2015,7,26.103
Nord,2015-08-01,2015,8,25.293
Nord,2015-09-01,2015,9,25.29
Nord,2015-10-01,2015,10,26.503
Nord,2015-11-01,2015,11,26.19
Nord,2015-12-01,2015,12,22.691
Nord,2016-01-01,2016,1,23.949
Nord,2016-02-01,2016,2,27.439
Nord,2016-03-01,2016,3,31.878
Nord,2016-04-01,2016,4,31.262
Nord,2016-05-01,2016,5,28.78
Nord,2016-06-01,2016,6,26.359
Nord,2016-07-01,2016,7,25.403
Nord,2016-08-01,2016,8,25.268
Nord,2016-09-01,2016,9,25.473
Nord,2016-10-01,2016,10,26.718
Nord,2016-11-01,2016,11,27.751
Nord,2016-12-01,2016,12,26.051
Nord,2017-01-01,2017,1,26.688
Nord,2017-02-01,2017,2,27.089
Nord,2017-03-01,2017,3,31.153
Nord,2017-04-01,2017,4,30.846
Nord,2017-05-01,2017,5,28.741
Nord,2017-06-01,2017,6,26.715
Nord,2017-07-01,2017,7,25.454
Nord,2017-08-01,2017,8,24.796
Nord,2017-09-01,2017,9,24.98
Nord,2017-10-01,2017,10,26.933
Nord,2017-11-01,2017,11,27.026
Nord,2017-12-01,2017,12,26.035
Nord,2018-01-01,2018,1,23.912
Nord,2018-02-01,2018,2,29.8
Nord,2018-03-01,2018,3,31.593
Nord,2018-04-01,2018,4,31.218
Nord,2018-05-01,2018,5,28.46
Nord,2018-06-01,2018,6,26.787
Nord,2018-07-01,2018,7,25.388
Nord,2018-08-01,2018,8,24.976
Nord,2018-09-01,2018,9,25.31
Nord,2018-10-01,2018,10,27.182
Nord,2018-11-01,2018,11,27.573
Nord,2018-12-01,2018,12,24.767
Nord,2019-01-01,2019,1,25.839
Nord,2019-02-01,2019,2,27.704
Nord,2019-03-01,2019,3,32.297
Nord,2019-04-01,2019,4,32.326
Nord,2019-05-01,2019,5,29.456
Nord,2019-06-01,2019,6,26.855
Nord,2019-07-01,2019,7,25.594
Nord,2019-08-01,2019,8,24.989
Nord,2019-09-01,2019,9,25.552
Nord,2019-10-01,2019,10,25.146
Nord,2019-11-01,2019,11,27.213
Nord,2019-12-01,2019,12,24.924
Nord,2020-01-01,2020,1,24.251
Nord,2020-02-01,2020,2,26.565
Nord,2020-03-01,2020,3,30.957
Nord,2020-04-01,2020,4,32.173
Nord,2020-05-01,2020,5,29.933
Nord,2020-06-01,2020,6,27.512
Nord,2020-07-01,2020,7,25.458
Nord,2020-08-01,2020,8,25.563
Nord,2020-09-01,2020,9,25.112
Nord,2020-10-01,2020,10,26.626
Nord,2020-11-01,2020,11,27.184
Nord,2020-12-01,2020,12,26.82
Nord,2021-01-01,2021,1,26.795
Nord,2021-02-01,2021,2,26.995
Nord,2021-03-01,2021,3,30.423
Nord,2021-04-01,2021,4,31.426
Nord,2021-05-01,2021,5,29.64
Nord,2021-06-01,2021,6,27.368
Nord,2021-07-01,2021,7,25.638
Nord,2021-08-01,2021,8,25.065
Nord,2021-09-01,2021,9,25.704
Nord,2021-10-01,2021,10,27.334
Nord,2021-11-01,2021,11,28.453
Nord,2021-12-01,2021,12,26.091
Nord,2022-01-01,2022,1,24.599
Nord,2022-02-01,2022,2,26.717
Nord,2022-03-01,2022,3,30.95
Nord,2022-04-01,2022,4,30.345
Nord,2022-05-01,2022,5,28.956
Nord,2022-06-01,2022,6,26.72
Nord,2022-07-01,2022,7,25.351
Nord,2022-08-01,2022,8,24.648
Nord,2022-09-01,2022,9,24.883
Nord,2022-10-01,2022,10,26.305
Nord,2022-11-01,2022,11,26.792
Nord,2022-12-01,2022,12,25.299
Nord,2023-01-01,2023,1,25.728
Nord,2023-02-01,2023,2,27.959
Nord,2023-03-01,2023,3,30.636
Nord,2023-04-01,2023,4,31.153
Nord,2023-05-01,2023,5,29.877
Nord,2023-06-01,2023,6,26.407
Nord,2023-07-01,2023,7,26.188
Nord,2023-08-01,2023,8,25.74
Nord,2023-09-01,2023,9,25.653
Nord,2023-10-01,2023,10,27.177
Nord,2023-11-01,2023,11,27.809
Nord,2023-12-01,2023,12,25.916
Nord,2024-01-01,2024,1,25.506
Nord,2024-02-01,2024,2,28.462
Nord,2024-03-01,2024,3,32.962
Nord,2024-04-01,2024,4,32.736
Nord,2024-05-01,2024,5,31.584
Nord,2024-06-01,2024,6,27.699
Nord,2024-07-01,2024,7,25.952
Nord,2024-08-01,2024,8,25.55
Nord,2024-09-01,2024,9,25.525
Nord,2024-10-01,2024,10,26.18
Nord,2024-11-01,2024,11,25.623
Nord,2024-12-01,2024,12,24.906
Nord,2025-01-01,2025,1,25.805
Nord,2025-02-01,2025,2,28.185
Nord,2025-03-01,2025,3,31.823
Nord,2025-04-01,2025,4,31.736
Nord,2025-05-01,2025,5,30.215
Nord,2025-06-01,2025,6,27.612
Nord,2025-07-01,2025,7,25.392
Nord,2025-08-01,2025,8,24.729
Nord,2025-09-01,2025,9,25.405
Nord,2025-10-01,2025,10,26.492
Nord,2025-11-01,2025,11,27.532
Nord,2025-12-01,2025,12,27.217
Nord,2026-01-01,2026,1,27.254
Nord,2026-02-01,2026,2,28.856
Nord,2026-03-01,2026,3,30.377
Nord,2026-04-01,2026,4,30.648
Nord,2026-05-01,2026,5,30.43
Nord,2026-06-01,2026,6,26.569
Nord-Ouest,1940-01-01,1940,1,21.245
Nord-Ouest,1940-02-01,1940,2,22.221
Nord-Ouest,1940-03-01,1940,3,22.067
Nord-Ouest,1940-04-01,1940,4,21.123
Nord-Ouest,1940-05-01,1940,5,20.611
Nord-Ouest,1940-06-01,1940,6,20.099
Nord-Ouest,1940-07-01,1940,7,19.376
Nord-Ouest,1940-08-01,1940,8,19.405
Nord-Ouest,1940-09-01,1940,9,19.501
Nord-Ouest,1940-10-01,1940,10,19.738
Nord-Ouest,1940-11-01,1940,11,19.596
Nord-Ouest,1940-12-01,1940,12,20.746
Nord-Ouest,1941-01-01,1941,1,21.753
Nord-Ouest,1941-02-01,1941,2,22.687
Nord-Ouest,1941-03-01,1941,3,23.138
Nord-Ouest,1941-04-01,1941,4,21.914
Nord-Ouest,1941-05-01,1941,5,20.627
Nord-Ouest,1941-06-01,1941,6,20.382
Nord-Ouest,1941-07-01,1941,7,19.302
Nord-Ouest,1941-08-01,1941,8,19.381
Nord-Ouest,1941-09-01,1941,9,19.332
Nord-Ouest,1941-10-01,1941,10,19.894
Nord-Ouest,1941-11-01,1941,11,19.719
Nord-Ouest,1941-12-01,1941,12,20.271
Nord-Ouest,1942-01-01,1942,1,21.633
Nord-Ouest,1942-02-01,1942,2,22.271
Nord-Ouest,1942-03-01,1942,3,22.63
Nord-Ouest,1942-04-01,1942,4,21.333
Nord-Ouest,1942-05-01,1942,5,20.751
Nord-Ouest,1942-06-01,1942,6,19.816
Nord-Ouest,1942-07-01,1942,7,18.662
Nord-Ouest,1942-08-01,1942,8,18.745
Nord-Ouest,1942-09-01,1942,9,19.19
Nord-Ouest,1942-10-01,1942,10,19.655
Nord-Ouest,1942-11-01,1942,11,20.416
Nord-Ouest,1942-12-01,1942,12,20.107
Nord-Ouest,1943-01-01,1943,1,21.038
Nord-Ouest,1943-02-01,1943,2,21.981
Nord-Ouest,1943-03-01,1943,3,21.643
Nord-Ouest,1943-04-01,1943,4,21.302
Nord-Ouest,1943-05-01,1943,5,20.252
Nord-Ouest,1943-06-01,1943,6,19.484
Nord-Ouest,1943-07-01,1943,7,18.366
Nord-Ouest,1943-08-01,1943,8,18.688
Nord-Ouest,1943-09-01,1943,9,19.388
Nord-Ouest,1943-10-01,1943,10,19.944
Nord-Ouest,1943-11-01,1943,11,20.01
Nord-Ouest,1943-12-01,1943,12,21.101
Nord-Ouest,1944-01-01,1944,1,21.511
Nord-Ouest,1944-02-01,1944,2,22.387
Nord-Ouest,1944-03-01,1944,3,21.831
Nord-Ouest,1944-04-01,1944,4,21.076
Nord-Ouest,1944-05-01,1944,5,20.983
Nord-Ouest,1944-06-01,1944,6,20.069
Nord-Ouest,1944-07-01,1944,7,19.106
Nord-Ouest,1944-08-01,1944,8,19.047
Nord-Ouest,1944-09-01,1944,9,19.428
Nord-Ouest,1944-10-01,1944,10,19.836
Nord-Ouest,1944-11-01,1944,11,20.654
Nord-Ouest,1944-12-01,1944,12,21.331
Nord-Ouest,1945-01-01,1945,1,22.055
Nord-Ouest,1945-02-01,1945,2,21.63
Nord-Ouest,1945-03-01,1945,3,23.713
Nord-Ouest,1945-04-01,1945,4,23.122
Nord-Ouest,1945-05-01,1945,5,20.476
Nord-Ouest,1945-06-01,1945,6,19.893
Nord-Ouest,1945-07-01,1945,7,19.018
Nord-Ouest,1945-08-01,1945,8,19.063
Nord-Ouest,1945-09-01,1945,9,19.431
Nord-Ouest,1945-10-01,1945,10,19.727
Nord-Ouest,1945-11-01,1945,11,20.464
Nord-Ouest,1945-12-01,1945,12,20.653
Nord-Ouest,1946-01-01,1946,1,21.735
Nord-Ouest,1946-02-01,1946,2,23.532
Nord-Ouest,1946-03-01,1946,3,23.053
Nord-Ouest,1946-04-01,1946,4,22.404
